Year	Sex	Age	mx	qx	ax	lx	dx	Lx	Tx	ex
1945	male	41	0.00582	0.0058	0.5	85982	499	85733	2531445	29.44
1945	male	42	0.00625	0.00623	0.5	85483	533	85217	2445712	28.61
1945	male	43	0.00672	0.0067	0.5	84951	569	84666	2360495	27.79
1945	male	44	0.00723	0.0072	0.5	84382	608	84078	2275829	26.97
1945	male	45	0.00778	0.00774	0.5	83774	649	83450	2191751	26.16
1945	male	46	0.00843	0.00839	0.5	83125	698	82776	2108301	25.36
1945	male	47	0.00916	0.00912	0.5	82428	752	82052	2025525	24.57
1945	male	48	0.00997	0.00992	0.5	81676	810	81271	1943473	23.8
1945	male	49	0.01084	0.01078	0.5	80865	872	80429	1862203	23.03
1945	male	50	0.01186	0.01179	0.5	79993	943	79522	1781773	22.27
1945	male	51	0.01302	0.01293	0.5	79050	1022	78539	1702252	21.53
1945	male	52	0.01426	0.01416	0.5	78028	1105	77476	1623712	20.81
1945	male	53	0.0156	0.01548	0.5	76923	1191	76328	1546237	20.1
1945	male	54	0.01702	0.01688	0.5	75732	1278	75093	1469909	19.41
1945	male	55	0.01848	0.01831	0.5	74454	1363	73772	1394816	18.73
1945	male	56	0.01989	0.0197	0.5	73091	1440	72371	1321044	18.07
1945	male	57	0.0214	0.02118	0.5	71651	1517	70892	1248673	17.43
1945	male	58	0.02304	0.02278	0.5	70134	1597	69335	1177780	16.79
1945	male	59	0.0248	0.0245	0.5	68536	1679	67697	1108445	16.17
1945	male	60	0.02642	0.02607	0.5	66857	1743	65986	1040749	15.57
1945	male	61	0.0279	0.02751	0.5	65114	1791	64219	974763	14.97
1945	male	62	0.02944	0.02901	0.5	63323	1837	62404	910544	14.38
1945	male	63	0.0311	0.03063	0.5	61486	1883	60544	848140	13.79
1945	male	64	0.03301	0.03248	0.5	59603	1936	58635	787596	13.21
1945	male	65	0.03538	0.03477	0.5	57667	2005	56664	728961	12.64
1945	male	66	0.03827	0.03755	0.5	55662	2090	54617	672297	12.08
1945	male	67	0.04135	0.04051	0.5	53572	2170	52487	617680	11.53
1945	male	68	0.0445	0.04353	0.5	51402	2238	50283	565193	11
1945	male	69	0.04767	0.04656	0.5	49164	2289	48019	514910	10.47
1945	male	70	0.05135	0.05006	0.5	46875	2347	45701	466891	9.96
1945	male	71	0.05607	0.05454	0.5	44528	2429	43314	421190	9.46
1945	male	72	0.06156	0.05972	0.5	42099	2514	40842	377876	8.98
1945	male	73	0.06785	0.06563	0.5	39585	2598	38286	337034	8.51
1945	male	74	0.075	0.07229	0.5	36987	2674	35651	298748	8.08
1945	male	75	0.08254	0.07927	0.5	34314	2720	32954	263097	7.67
1945	male	76	0.08872	0.08495	0.5	31594	2684	30252	230143	7.28
1945	male	77	0.09498	0.09067	0.5	28910	2621	27599	199892	6.91
1945	male	78	0.10136	0.09647	0.5	26288	2536	25020	172293	6.55
1945	male	79	0.10904	0.1034	0.5	23752	2456	22524	147272	6.2
1945	male	80	0.1195	0.11276	0.5	21296	2401	20096	124748	5.86
1945	male	81	0.13046	0.12247	0.5	18895	2314	17738	104652	5.54
1945	male	82	0.14013	0.13095	0.5	16581	2171	15495	86914	5.24
1945	male	83	0.1491	0.13876	0.5	14410	1999	13410	71419	4.96
1945	male	84	0.15923	0.14749	0.5	12410	1830	11495	58009	4.67
1945	male	85	0.17321	0.1594	0.5	10580	1686	9737	46514	4.4
1945	male	86	0.19145	0.17473	0.5	8893	1554	8116	36777	4.14
1945	male	87	0.2111	0.19094	0.5	7339	1401	6639	28661	3.91
1945	male	88	0.23085	0.20696	0.5	5938	1229	5324	22022	3.71
1945	male	89	0.24937	0.22172	0.5	4709	1044	4187	16699	3.55
1945	male	90	0.26405	0.23325	0.5	3665	855	3238	12512	3.41
1945	male	91	0.27578	0.24236	0.5	2810	681	2470	9274	3.3
1945	male	92	0.28217	0.24728	0.5	2129	526	1866	6805	3.2
1945	male	93	0.2802	0.24577	0.5	1603	394	1406	4939	3.08
1945	male	94	0.27212	0.23953	0.5	1209	290	1064	3533	2.92
1945	male	95	0.33366	0.28595	0.5	919	263	788	2469	2.69
1945	male	96	0.35302	0.30006	0.5	656	197	558	1681	2.56
1945	male	97	0.37288	0.31428	0.5	459	144	387	1124	2.45
1945	male	98	0.39317	0.32858	0.5	315	104	263	736	2.34
1945	male	99	0.41384	0.34289	0.5	212	73	175	473	2.24
1945	male	100	0.43482	0.35717	0.5	139	50	114	298	2.14
1945	male	101	0.45603	0.37136	0.5	89	33	73	184	2.06
1945	male	102	0.47741	0.38541	0.5	56	22	45	111	1.98
1945	male	103	0.49887	0.39927	0.5	35	14	28	66	1.9
1945	male	104	0.52033	0.41291	0.5	21	9	16	38	1.83
1945	male	105	0.54172	0.42626	0.5	12	5	10	22	1.77
1945	male	106	0.56295	0.4393	0.5	7	3	5	12	1.71
1945	male	107	0.58396	0.45199	0.5	4	2	3	6	1.66
1945	male	108	0.60466	0.46429	0.5	2	1	2	3	1.61
1945	male	109	0.625	0.47619	0.5	1	1	1	2	1.57
1945	male	110	0.64491	1	1.55	1	1	1	1	1.55
1946	male	0	0.04646	0.04473	0.17	100000	4473	96286	6376248	63.76
1946	male	1	0.00345	0.00344	0.5	95527	329	95362	6279963	65.74
1946	male	2	0.00188	0.00188	0.5	95198	179	95108	6184600	64.97
1946	male	3	0.00148	0.00147	0.5	95019	140	94949	6089492	64.09
1946	male	4	0.00119	0.00119	0.5	94879	113	94822	5994543	63.18
1946	male	5	0.00112	0.00112	0.5	94766	106	94713	5899721	62.26
1946	male	6	0.00105	0.00105	0.5	94660	100	94610	5805008	61.32
1946	male	7	0.00098	0.00098	0.5	94560	93	94514	5710398	60.39
1946	male	8	0.00093	0.00092	0.5	94468	87	94424	5615883	59.45
1946	male	9	0.0009	0.00089	0.5	94380	84	94338	5521459	58.5
1946	male	10	0.00085	0.00085	0.5	94296	80	94256	5427121	57.55
1946	male	11	0.00087	0.00087	0.5	94216	82	94175	5332865	56.6
1946	male	12	0.00092	0.00092	0.5	94134	87	94090	5238691	55.65
1946	male	13	0.001	0.001	0.5	94047	94	94000	5144600	54.7
1946	male	14	0.00109	0.00109	0.5	93953	102	93902	5050600	53.76
1946	male	15	0.00123	0.00123	0.5	93851	116	93793	4956699	52.81
1946	male	16	0.0014	0.0014	0.5	93735	131	93669	4862906	51.88
1946	male	17	0.00158	0.00158	0.5	93604	148	93530	4769237	50.95
1946	male	18	0.00232	0.00232	0.5	93455	217	93347	4675707	50.03
1946	male	19	0.00255	0.00255	0.5	93239	238	93120	4582360	49.15
1946	male	20	0.00271	0.0027	0.5	93001	251	92876	4489240	48.27
1946	male	21	0.00278	0.00278	0.5	92750	258	92621	4396365	47.4
1946	male	22	0.00279	0.00278	0.5	92492	258	92363	4303744	46.53
1946	male	23	0.00273	0.00272	0.5	92235	251	92109	4211380	45.66
1946	male	24	0.00263	0.00263	0.5	91983	242	91862	4119271	44.78
1946	male	25	0.00254	0.00254	0.5	91741	233	91625	4027409	43.9
1946	male	26	0.0025	0.0025	0.5	91509	229	91394	3935784	43.01
1946	male	27	0.00251	0.0025	0.5	91280	228	91166	3844390	42.12
1946	male	28	0.00256	0.00256	0.5	91051	233	90935	3753224	41.22
1946	male	29	0.00264	0.00264	0.5	90819	240	90699	3662289	40.33
1946	male	30	0.00276	0.00275	0.5	90579	249	90454	3571590	39.43
1946	male	31	0.00287	0.00286	0.5	90330	259	90200	3481136	38.54
1946	male	32	0.00301	0.003	0.5	90071	271	89936	3390936	37.65
1946	male	33	0.00318	0.00318	0.5	89800	285	89658	3301000	36.76
1946	male	34	0.00339	0.00339	0.5	89515	303	89363	3211342	35.87
1946	male	35	0.00361	0.00361	0.5	89212	322	89051	3121979	35
1946	male	36	0.00385	0.00385	0.5	88890	342	88719	3032928	34.12
1946	male	37	0.0041	0.00409	0.5	88548	362	88367	2944209	33.25
1946	male	38	0.00436	0.00435	0.5	88186	383	87994	2855842	32.38
1946	male	39	0.00463	0.00462	0.5	87803	405	87600	2767847	31.52
1946	male	40	0.00495	0.00494	0.5	87397	431	87182	2680248	30.67
1946	male	41	0.00534	0.00532	0.5	86966	463	86735	2593066	29.82
1946	male	42	0.00577	0.00575	0.5	86503	498	86254	2506331	28.97
1946	male	43	0.00625	0.00623	0.5	86006	536	85738	2420077	28.14
1946	male	44	0.00677	0.00675	0.5	85470	577	85181	2334339	27.31
1946	male	45	0.00734	0.00731	0.5	84893	621	84582	2249158	26.49
1946	male	46	0.008	0.00797	0.5	84272	672	83936	2164576	25.69
1946	male	47	0.00877	0.00873	0.5	83600	730	83235	2080639	24.89
1946	male	48	0.00963	0.00959	0.5	82870	795	82473	1997404	24.1
1946	male	49	0.01058	0.01052	0.5	82076	864	81644	1914931	23.33
1946	male	50	0.01165	0.01158	0.5	81212	940	80742	1833287	22.57
1946	male	51	0.01278	0.0127	0.5	80272	1020	79762	1752544	21.83
1946	male	52	0.01396	0.01387	0.5	79252	1099	78703	1672782	21.11
1946	male	53	0.01521	0.01509	0.5	78153	1180	77563	1594080	20.4
1946	male	54	0.01652	0.01638	0.5	76974	1261	76343	1516516	19.7
1946	male	55	0.01785	0.01769	0.5	75713	1339	75043	1440173	19.02
1946	male	56	0.01911	0.01893	0.5	74373	1408	73669	1365130	18.36
1946	male	57	0.02049	0.02028	0.5	72965	1480	72225	1291461	17.7
1946	male	58	0.02203	0.02179	0.5	71485	1558	70706	1219235	17.06
1946	male	59	0.02378	0.0235	0.5	69927	1644	69106	1148529	16.42
1946	male	60	0.02555	0.02523	0.5	68284	1723	67422	1079423	15.81
1946	male	61	0.02722	0.02685	0.5	66561	1787	65667	1012001	15.2
1946	male	62	0.02888	0.02847	0.5	64774	1844	63852	946333	14.61
1946	male	63	0.03054	0.03008	0.5	62930	1893	61983	882481	14.02
1946	male	64	0.03227	0.03176	0.5	61037	1939	60067	820498	13.44
1946	male	65	0.03431	0.03373	0.5	59098	1993	58101	760431	12.87
1946	male	66	0.03694	0.03627	0.5	57105	2071	56069	702330	12.3
1946	male	67	0.03985	0.03907	0.5	55033	2150	53958	646261	11.74
1946	male	68	0.04301	0.04211	0.5	52883	2227	51770	592302	11.2
1946	male	69	0.04629	0.04524	0.5	50656	2292	49510	540533	10.67
1946	male	70	0.04988	0.04867	0.5	48365	2354	47188	491022	10.15
1946	male	71	0.05415	0.05272	0.5	46011	2426	44798	443835	9.65
1946	male	72	0.05924	0.05754	0.5	43585	2508	42331	399037	9.16
1946	male	73	0.06532	0.06325	0.5	41077	2598	39778	356706	8.68
1946	male	74	0.07243	0.0699	0.5	38479	2690	37134	316928	8.24
1946	male	75	0.08034	0.07724	0.5	35789	2764	34407	279793	7.82
1946	male	76	0.08685	0.08324	0.5	33025	2749	31650	245386	7.43
1946	male	77	0.09313	0.08898	0.5	30276	2694	28929	213736	7.06
1946	male	78	0.09901	0.09434	0.5	27582	2602	26281	184807	6.7
1946	male	79	0.10438	0.0992	0.5	24980	2478	23741	158526	6.35
1946	male	80	0.11315	0.10709	0.5	22502	2410	21297	134785	5.99
1946	male	81	0.1238	0.11658	0.5	20092	2342	18921	113488	5.65
1946	male	82	0.13533	0.12675	0.5	17750	2250	16625	94567	5.33
1946	male	83	0.14563	0.13574	0.5	15500	2104	14448	77942	5.03
1946	male	84	0.15557	0.14434	0.5	13396	1934	12429	63494	4.74
1946	male	85	0.16756	0.15461	0.5	11462	1772	10576	51065	4.46
1946	male	86	0.18406	0.16855	0.5	9690	1633	8874	40489	4.18
1946	male	87	0.20562	0.18645	0.5	8057	1502	7306	31615	3.92
1946	male	88	0.22783	0.20453	0.5	6555	1341	5884	24310	3.71
1946	male	89	0.24731	0.2201	0.5	5214	1148	4640	18425	3.53
1946	male	90	0.26157	0.23132	0.5	4066	941	3596	13785	3.39
1946	male	91	0.27316	0.24034	0.5	3126	751	2750	10189	3.26
1946	male	92	0.28317	0.24805	0.5	2375	589	2080	7439	3.13
1946	male	93	0.28871	0.25229	0.5	1786	450	1560	5359	3
1946	male	94	0.29216	0.25492	0.5	1335	340	1165	3798	2.85
1946	male	95	0.33754	0.2888	0.5	995	287	851	2633	2.65
1946	male	96	0.35815	0.30376	0.5	707	215	600	1782	2.52
1946	male	97	0.3793	0.31884	0.5	493	157	414	1182	2.4
1946	male	98	0.40092	0.33397	0.5	336	112	279	768	2.29
1946	male	99	0.42293	0.34911	0.5	223	78	184	489	2.19
1946	male	100	0.44525	0.36418	0.5	145	53	119	304	2.09
1946	male	101	0.4678	0.37912	0.5	92	35	75	185	2
1946	male	102	0.49047	0.39388	0.5	57	23	46	110	1.92
1946	male	103	0.51319	0.4084	0.5	35	14	28	64	1.85
1946	male	104	0.53585	0.42262	0.5	21	9	16	37	1.78
1946	male	105	0.55836	0.4365	0.5	12	5	9	20	1.72
1946	male	106	0.58064	0.45	0.5	7	3	5	11	1.66
1946	male	107	0.60259	0.46307	0.5	4	2	3	6	1.61
1946	male	108	0.62414	0.47569	0.5	2	1	2	3	1.56
1946	male	109	0.64521	0.48783	0.5	1	1	1	2	1.53
1946	male	110	0.66573	1	1.5	1	1	1	1	1.5
1947	male	0	0.04284	0.04135	0.16	100000	4135	96527	6419476	64.19
1947	male	1	0.00281	0.00281	0.5	95865	269	95730	6322950	65.96
1947	male	2	0.00179	0.00179	0.5	95596	171	95510	6227219	65.14
1947	male	3	0.0013	0.0013	0.5	95425	124	95363	6131709	64.26
1947	male	4	0.00103	0.00103	0.5	95301	99	95252	6036346	63.34
1947	male	5	0.00097	0.00096	0.5	95203	92	95157	5941094	62.4
1947	male	6	0.00091	0.00091	0.5	95111	87	95067	5845937	61.46
1947	male	7	0.00085	0.00085	0.5	95024	80	94984	5750870	60.52
1947	male	8	0.00078	0.00078	0.5	94944	74	94907	5655886	59.57
1947	male	9	0.00073	0.00073	0.5	94870	70	94835	5560980	58.62
1947	male	10	0.0007	0.0007	0.5	94800	66	94767	5466145	57.66
1947	male	11	0.00072	0.00072	0.5	94734	68	94700	5371378	56.7
1947	male	12	0.00078	0.00078	0.5	94666	74	94629	5276678	55.74
1947	male	13	0.00088	0.00088	0.5	94592	83	94551	5182049	54.78
1947	male	14	0.00101	0.00101	0.5	94509	95	94461	5087499	53.83
1947	male	15	0.00116	0.00116	0.5	94413	110	94359	4993038	52.88
1947	male	16	0.00133	0.00133	0.5	94304	125	94241	4898679	51.95
1947	male	17	0.00151	0.0015	0.5	94179	142	94108	4804438	51.01
1947	male	18	0.00199	0.00199	0.5	94037	187	93944	4710330	50.09
1947	male	19	0.00211	0.0021	0.5	93850	197	93751	4616387	49.19
1947	male	20	0.00223	0.00223	0.5	93653	209	93548	4522635	48.29
1947	male	21	0.0023	0.0023	0.5	93444	215	93337	4429087	47.4
1947	male	22	0.00232	0.00232	0.5	93229	216	93121	4335750	46.51
1947	male	23	0.0023	0.0023	0.5	93013	214	92906	4242629	45.61
1947	male	24	0.00224	0.00224	0.5	92800	208	92696	4149722	44.72
1947	male	25	0.00218	0.00218	0.5	92592	201	92491	4057027	43.82
1947	male	26	0.00218	0.00217	0.5	92390	201	92290	3964536	42.91
1947	male	27	0.0022	0.0022	0.5	92189	203	92088	3872246	42
1947	male	28	0.00225	0.00225	0.5	91987	207	91883	3780158	41.09
1947	male	29	0.00234	0.00233	0.5	91780	214	91673	3688275	40.19
1947	male	30	0.00244	0.00244	0.5	91566	223	91454	3596602	39.28
1947	male	31	0.00253	0.00253	0.5	91342	231	91227	3505148	38.37
1947	male	32	0.00266	0.00265	0.5	91111	242	90990	3413921	37.47
1947	male	33	0.00282	0.00282	0.5	90869	256	90741	3322931	36.57
1947	male	34	0.00302	0.00302	0.5	90613	274	90477	3232190	35.67
1947	male	35	0.00325	0.00325	0.5	90340	293	90193	3141713	34.78
1947	male	36	0.00352	0.00352	0.5	90046	317	89888	3051520	33.89
1947	male	37	0.00382	0.00382	0.5	89730	342	89558	2961632	33.01
1947	male	38	0.00415	0.00414	0.5	89387	370	89202	2872074	32.13
1947	male	39	0.00449	0.00448	0.5	89017	399	88818	2782872	31.26
1947	male	40	0.00489	0.00488	0.5	88618	432	88402	2694054	30.4
1947	male	41	0.00535	0.00533	0.5	88186	470	87951	2605652	29.55
1947	male	42	0.00583	0.00581	0.5	87716	510	87461	2517701	28.7
1947	male	43	0.00633	0.00631	0.5	87206	551	86931	2430240	27.87
1947	male	44	0.00685	0.00682	0.5	86655	591	86360	2343309	27.04
1947	male	45	0.00738	0.00735	0.5	86064	633	85748	2256949	26.22
1947	male	46	0.008	0.00797	0.5	85432	681	85091	2171202	25.41
1947	male	47	0.00874	0.0087	0.5	84750	737	84382	2086111	24.61
1947	male	48	0.00961	0.00957	0.5	84013	804	83611	2001729	23.83
1947	male	49	0.01061	0.01056	0.5	83209	879	82770	1918118	23.05
1947	male	50	0.01175	0.01168	0.5	82331	961	81850	1835348	22.29
1947	male	51	0.01293	0.01285	0.5	81369	1045	80847	1753498	21.55
1947	male	52	0.01415	0.01405	0.5	80324	1128	79760	1672652	20.82
1947	male	53	0.01543	0.01531	0.5	79196	1213	78589	1592892	20.11
1947	male	54	0.01681	0.01667	0.5	77983	1300	77333	1514303	19.42
1947	male	55	0.01825	0.01808	0.5	76683	1387	75990	1436969	18.74
1947	male	56	0.01961	0.01942	0.5	75297	1462	74566	1360979	18.07
1947	male	57	0.02105	0.02084	0.5	73835	1538	73066	1286414	17.42
1947	male	58	0.02263	0.02238	0.5	72296	1618	71488	1213348	16.78
1947	male	59	0.02439	0.02409	0.5	70679	1703	69827	1141860	16.16
1947	male	60	0.02623	0.02589	0.5	68976	1786	68083	1072033	15.54
1947	male	61	0.02803	0.02764	0.5	67190	1857	66261	1003950	14.94
1947	male	62	0.02987	0.02943	0.5	65333	1923	64371	937689	14.35
1947	male	63	0.03169	0.03119	0.5	63410	1978	62421	873317	13.77
1947	male	64	0.03349	0.03294	0.5	61432	2023	60420	810896	13.2
1947	male	65	0.03548	0.03486	0.5	59409	2071	58373	750476	12.63
1947	male	66	0.03816	0.03744	0.5	57338	2147	56264	692103	12.07
1947	male	67	0.04114	0.04031	0.5	55191	2225	54078	635838	11.52
1947	male	68	0.04446	0.0435	0.5	52966	2304	51814	581760	10.98
1947	male	69	0.04812	0.04699	0.5	50662	2381	49472	529946	10.46
1947	male	70	0.05215	0.05082	0.5	48282	2454	47055	480474	9.95
1947	male	71	0.05656	0.055	0.5	45828	2521	44568	433419	9.46
1947	male	72	0.06143	0.0596	0.5	43307	2581	42017	388852	8.98
1947	male	73	0.06733	0.06513	0.5	40726	2653	39400	346835	8.52
1947	male	74	0.07442	0.07175	0.5	38073	2732	36708	307435	8.07
1947	male	75	0.08237	0.07911	0.5	35342	2796	33944	270728	7.66
1947	male	76	0.08913	0.08533	0.5	32546	2777	31157	236784	7.28
1947	male	77	0.09584	0.09145	0.5	29769	2722	28407	205627	6.91
1947	male	78	0.10206	0.09711	0.5	27046	2626	25733	177220	6.55
1947	male	79	0.10751	0.10203	0.5	24420	2492	23174	151487	6.2
1947	male	80	0.1155	0.1092	0.5	21928	2394	20731	128313	5.85
1947	male	81	0.12513	0.11776	0.5	19534	2300	18384	107582	5.51
1947	male	82	0.13827	0.12933	0.5	17233	2229	16119	89198	5.18
1947	male	83	0.15279	0.14195	0.5	15005	2130	13940	73079	4.87
1947	male	84	0.16597	0.15325	0.5	12875	1973	11888	59139	4.59
1947	male	85	0.17872	0.16406	0.5	10902	1788	10007	47251	4.33
1947	male	86	0.19276	0.17582	0.5	9113	1602	8312	37243	4.09
1947	male	87	0.21182	0.19153	0.5	7511	1439	6792	28931	3.85
1947	male	88	0.23598	0.21107	0.5	6072	1282	5432	22140	3.65
1947	male	89	0.25696	0.2277	0.5	4791	1091	4245	16708	3.49
1947	male	90	0.26872	0.2369	0.5	3700	876	3262	12463	3.37
1947	male	91	0.27459	0.24144	0.5	2823	682	2483	9201	3.26
1947	male	92	0.2778	0.24392	0.5	2142	522	1880	6719	3.14
1947	male	93	0.28051	0.24601	0.5	1619	398	1420	4838	2.99
1947	male	94	0.28747	0.25134	0.5	1221	307	1067	3418	2.8
1947	male	95	0.34906	0.29719	0.5	914	272	778	2351	2.57
1947	male	96	0.37023	0.3124	0.5	642	201	542	1572	2.45
1947	male	97	0.39191	0.3277	0.5	442	145	369	1030	2.33
1947	male	98	0.41403	0.34302	0.5	297	102	246	661	2.23
1947	male	99	0.4365	0.3583	0.5	195	70	160	415	2.13
1947	male	100	0.45923	0.37347	0.5	125	47	102	255	2.04
1947	male	101	0.48213	0.38848	0.5	78	30	63	153	1.95
1947	male	102	0.50511	0.40326	0.5	48	19	38	90	1.87
1947	male	103	0.52806	0.41776	0.5	29	12	23	52	1.8
1947	male	104	0.5509	0.43193	0.5	17	7	13	29	1.74
1947	male	105	0.57353	0.44571	0.5	9	4	7	16	1.68
1947	male	106	0.59585	0.45908	0.5	5	2	4	9	1.62
1947	male	107	0.61778	0.47199	0.5	3	1	2	4	1.57
1947	male	108	0.63924	0.48441	0.5	1	1	1	2	1.53
1947	male	109	0.66016	0.49633	0.5	1	0	1	1	1.49
1947	male	110	0.68048	1	1.47	0	0	1	1	1.47
1948	male	0	0.03919	0.03793	0.15	100000	3793	96777	6468886	64.69
1948	male	1	0.00289	0.00289	0.5	96207	278	96068	6372109	66.23
1948	male	2	0.00157	0.00157	0.5	95930	150	95855	6276040	65.42
1948	male	3	0.00133	0.00133	0.5	95779	127	95716	6180186	64.53
1948	male	4	0.00104	0.00104	0.5	95652	100	95602	6084470	63.61
1948	male	5	0.0009	0.0009	0.5	95552	86	95509	5988868	62.68
1948	male	6	0.00085	0.00085	0.5	95466	81	95425	5893359	61.73
1948	male	7	0.00082	0.00082	0.5	95385	79	95345	5797933	60.78
1948	male	8	0.00078	0.00078	0.5	95306	74	95269	5702588	59.83
1948	male	9	0.00073	0.00073	0.5	95232	70	95197	5607319	58.88
1948	male	10	0.00068	0.00068	0.5	95162	65	95130	5512122	57.92
1948	male	11	0.0007	0.0007	0.5	95097	66	95064	5416992	56.96
1948	male	12	0.00075	0.00075	0.5	95031	71	94995	5321928	56
1948	male	13	0.00084	0.00084	0.5	94960	80	94920	5226933	55.04
1948	male	14	0.00098	0.00098	0.5	94880	93	94834	5132013	54.09
1948	male	15	0.00114	0.00113	0.5	94788	108	94734	5037179	53.14
1948	male	16	0.00128	0.00128	0.5	94680	121	94620	4942445	52.2
1948	male	17	0.00143	0.00143	0.5	94559	135	94491	4847826	51.27
1948	male	18	0.00175	0.00175	0.5	94424	165	94341	4753334	50.34
1948	male	19	0.00191	0.00191	0.5	94258	180	94169	4658993	49.43
1948	male	20	0.00207	0.00207	0.5	94079	194	93982	4564824	48.52
1948	male	21	0.00216	0.00216	0.5	93884	203	93783	4470843	47.62
1948	male	22	0.00221	0.00221	0.5	93681	207	93578	4377060	46.72
1948	male	23	0.00221	0.0022	0.5	93475	206	93372	4283482	45.82
1948	male	24	0.00216	0.00216	0.5	93269	201	93168	4190110	44.93
1948	male	25	0.00208	0.00208	0.5	93068	194	92971	4096942	44.02
1948	male	26	0.00206	0.00206	0.5	92874	191	92778	4003971	43.11
1948	male	27	0.00208	0.00208	0.5	92683	193	92586	3911193	42.2
1948	male	28	0.00213	0.00212	0.5	92490	197	92392	3818606	41.29
1948	male	29	0.0022	0.0022	0.5	92294	203	92192	3726214	40.37
1948	male	30	0.00231	0.00231	0.5	92091	213	91984	3634022	39.46
1948	male	31	0.00242	0.00242	0.5	91878	222	91767	3542038	38.55
1948	male	32	0.00254	0.00254	0.5	91656	233	91539	3450272	37.64
1948	male	33	0.00269	0.00269	0.5	91423	246	91300	3358732	36.74
1948	male	34	0.00289	0.00289	0.5	91177	263	91046	3267432	35.84
1948	male	35	0.00311	0.00311	0.5	90914	283	90773	3176386	34.94
1948	male	36	0.00337	0.00337	0.5	90631	305	90479	3085613	34.05
1948	male	37	0.00368	0.00367	0.5	90326	331	90160	2995135	33.16
1948	male	38	0.00401	0.004	0.5	89995	360	89815	2904974	32.28
1948	male	39	0.00436	0.00435	0.5	89634	390	89439	2815160	31.41
1948	male	40	0.00475	0.00474	0.5	89244	423	89033	2725720	30.54
1948	male	41	0.0052	0.00519	0.5	88822	461	88591	2636687	29.69
1948	male	42	0.00568	0.00566	0.5	88361	500	88111	2548096	28.84
1948	male	43	0.00618	0.00616	0.5	87861	542	87590	2459985	28
1948	male	44	0.0067	0.00668	0.5	87319	583	87027	2372395	27.17
1948	male	45	0.00725	0.00722	0.5	86736	626	86423	2285368	26.35
1948	male	46	0.00789	0.00786	0.5	86110	677	85771	2198945	25.54
1948	male	47	0.00863	0.0086	0.5	85432	734	85065	2113174	24.74
1948	male	48	0.00949	0.00944	0.5	84698	800	84298	2028109	23.95
1948	male	49	0.01049	0.01044	0.5	83898	876	83460	1943811	23.17
1948	male	50	0.01164	0.01157	0.5	83022	960	82542	1860350	22.41
1948	male	51	0.01279	0.01271	0.5	82062	1043	81540	1777808	21.66
1948	male	52	0.01398	0.01388	0.5	81019	1125	80456	1696268	20.94
1948	male	53	0.01521	0.01509	0.5	79894	1206	79291	1615812	20.22
1948	male	54	0.01652	0.01638	0.5	78688	1289	78044	1536521	19.53
1948	male	55	0.01792	0.01776	0.5	77399	1374	76712	1458477	18.84
1948	male	56	0.01925	0.01906	0.5	76025	1449	75300	1381765	18.18
1948	male	57	0.02068	0.02047	0.5	74575	1526	73812	1306466	17.52
1948	male	58	0.02222	0.02197	0.5	73049	1605	72246	1232654	16.87
1948	male	59	0.02389	0.02361	0.5	71444	1687	70600	1160407	16.24
1948	male	60	0.0257	0.02538	0.5	69757	1770	68872	1089807	15.62
1948	male	61	0.02754	0.02717	0.5	67987	1847	67063	1020935	15.02
1948	male	62	0.02947	0.02904	0.5	66139	1921	65179	953872	14.42
1948	male	63	0.03146	0.03097	0.5	64219	1989	63224	888693	13.84
1948	male	64	0.03345	0.0329	0.5	62230	2047	61206	825469	13.26
1948	male	65	0.0355	0.03488	0.5	60182	2099	59133	764263	12.7
1948	male	66	0.03815	0.03744	0.5	58083	2174	56996	705130	12.14
1948	male	67	0.04108	0.04025	0.5	55909	2250	54784	648134	11.59
1948	male	68	0.04426	0.0433	0.5	53659	2323	52497	593350	11.06
1948	male	69	0.04773	0.04662	0.5	51335	2393	50139	540853	10.54
1948	male	70	0.05164	0.05034	0.5	48942	2464	47710	490714	10.03
1948	male	71	0.05609	0.05456	0.5	46478	2536	45210	443004	9.53
1948	male	72	0.06071	0.05892	0.5	43942	2589	42648	397794	9.05
1948	male	73	0.06598	0.06388	0.5	41353	2641	40033	355146	8.59
1948	male	74	0.0726	0.07006	0.5	38712	2712	37356	315114	8.14
1948	male	75	0.0805	0.07739	0.5	36000	2786	34607	277758	7.72
1948	male	76	0.0874	0.08374	0.5	33214	2781	31823	243151	7.32
1948	male	77	0.09442	0.09016	0.5	30433	2744	29061	211328	6.94
1948	male	78	0.10121	0.09633	0.5	27689	2667	26355	182267	6.58
1948	male	79	0.10717	0.10172	0.5	25021	2545	23749	155912	6.23
1948	male	80	0.11511	0.10884	0.5	22476	2446	21253	132163	5.88
1948	male	81	0.12352	0.11633	0.5	20030	2330	18865	110910	5.54
1948	male	82	0.13476	0.12626	0.5	17700	2235	16582	92045	5.2
1948	male	83	0.15026	0.13976	0.5	15465	2161	14384	75463	4.88
1948	male	84	0.16736	0.15443	0.5	13304	2055	12276	61079	4.59
1948	male	85	0.1823	0.16707	0.5	11249	1879	10309	48802	4.34
1948	male	86	0.19502	0.1777	0.5	9370	1665	8537	38493	4.11
1948	male	87	0.20851	0.18882	0.5	7705	1455	6977	29955	3.89
1948	male	88	0.2273	0.2041	0.5	6250	1276	5612	22978	3.68
1948	male	89	0.25065	0.22274	0.5	4974	1108	4420	17366	3.49
